address_state,emp_title,home_ownership,issue_date,last_credit_pull_date,last_payment_date,loan_status,next_payment_date,purpose,verification_status,annual_income,dti,installment,int_rate,loan_amount,total_acc,total_payment,emp_years,grade_numeric,sub_grade_numeric,issue_year,issue_month,issue_day,issue_weekday,last_credit_pull_year,last_credit_pull_month,last_credit_pull_day,last_credit_pull_weekday,last_payment_year,last_payment_month,last_payment_day,last_payment_weekday,next_payment_year,next_payment_month,next_payment_day,next_payment_weekday,term_months,north_south_address,purpose_clustered,daysdiff_issue_pull,pull_after_issue,last_next_diff,end_date,time_to_last_payment,log_loan_amount,emp_category,installment_sqrt,total_acc_sqrt,total_payment_sqrt,payment_progress,loan_to_income
NJ,Other,RENT,2021-08-10,2021-01-16,2021-08-11,Charged Off,2021-09-11,Debt consolidation,Verified,80000.0,0.0834,421.59,0.1595,12000,16,4968,3,3,3.6,2021,8,10,1,2021,1,16,5,2021,8,11,2,2021,9,11,5,36,North,finance,206,1,31,2024-08-10,1064,9.392661928770137,Other,20.532656915265495,4.0,70.48404074682438,0.32733224222585927,0.15
CA,Other,MORTGAGE,2021-03-11,2021-05-16,2021-12-13,Charged Off,2022-01-13,Debt consolidation,Verified,39552.0,0.2458,401.46,0.1037,12375,22,14640,2,1,1.4,2021,3,11,3,2021,5,16,6,2021,12,13,0,2022,1,13,3,36,South,finance,-66,0,31,2024-03-11,788,9.423433587436891,Other,20.036466754395597,4.69041575982343,120.9958676980334,1.012969328617214,0.31287924757281554
GA,Other,MORTGAGE,2021-04-11,2021-05-16,2021-07-12,Charged Off,2021-08-12,Debt consolidation,Verified,90000.0,0.1156,182.65,0.1074,5600,25,2747,0,1,1.6,2021,4,11,6,2021,5,16,6,2021,7,12,0,2021,8,12,3,36,South,finance,-35,0,31,2024-04-11,973,8.630521876723241,Other,13.514806694880988,5.0,52.41183072551463,0.41776926118563124,0.06222222222222222
MD,Other,MORTGAGE,2021-01-11,2021-05-16,2021-08-13,Charged Off,2021-09-13,Debt consolidation,Verified,72500.0,0.1937,698.37,0.0888,22000,33,20949,0,1,1.0,2021,1,11,0,2021,5,16,6,2021,8,13,4,2021,9,13,0,36,North,finance,-125,0,31,2024-01-11,850,9.998797732340453,Other,26.42669105279736,5.744562646538029,144.73769377739856,0.8332498054994726,0.30344827586206896
TX,Other,MORTGAGE,2021-05-11,2021-05-16,2021-08-11,Charged Off,2021-09-11,Debt consolidation,Verified,56820.0,0.139,325.45,0.1059,10000,34,975,10,1,1.2,2021,5,11,1,2021,5,16,6,2021,8,11,2,2021,9,11,5,36,South,finance,-5,0,31,2024-05-11,973,9.210340371976184,Other,18.040232814462236,5.830951894845301,31.22498999199199,0.08321810826035746,0.17599436818021824
MI,United States Postal Service,MORTGAGE,2021-05-11,2021-05-16,2021-11-11,Charged Off,2021-12-11,Debt consolidation,Verified,55963.0,0.211,69.24,0.1149,2100,36,345,10,1,1.6,2021,5,11,1,2021,5,16,6,2021,11,11,3,2021,12,11,5,36,North,finance,-5,0,30,2024-05-11,882,7.649692623711514,Tech/Telecom,8.321057625085889,6.0,18.57417562100671,0.13840747159637976,0.03752479316691385
VA,Other,MORTGAGE,2021-09-11,2021-05-16,2021-07-13,Charged Off,2021-08-13,Debt consolidation,Verified,78000.0,0.2014,298.67,0.1596,8500,10,6272,1,2,2.8,2021,9,11,5,2021,5,16,6,2021,7,13,1,2021,8,13,4,36,South,finance,118,1,31,2024-09-11,1125,9.047821442478408,Other,17.28207163507894,3.1622776601683795,79.19595949289332,0.5833268229893267,0.10897435897435898
FL,Other,MORTGAGE,2021-09-09,2021-07-10,2021-01-10,Charged Off,2021-02-10,Debt consolidation,Verified,90000.0,0.2281,686.12,0.1426,20000,22,3562,1,2,2.8,2021,9,9,3,2021,7,10,5,2021,1,10,6,2021,2,10,2,36,South,finance,61,1,31,2024-09-09,1307,9.903487552536127,Other,26.19389241789009,4.69041575982343,59.682493245507096,0.14420865802548308,0.2222222222222222
AL,Other,MORTGAGE,2021-09-11,2021-05-16,2021-12-11,Charged Off,2022-01-11,Debt consolidation,Verified,58000.0,0.2352,241.46,0.1465,7000,57,482,6,2,2.4,2021,9,11,5,2021,5,16,6,2021,12,11,5,2022,1,11,1,36,South,finance,118,1,31,2024-09-11,974,8.85366542803745,Other,15.538983235720412,7.54983443527075,21.95449840010015,0.05544971791969225,0.1206896551724138
NY,Other,MORTGAGE,2021-03-11,2021-02-13,2021-06-13,Charged Off,2021-07-13,Debt consolidation,Verified,75000.0,0.2107,516.61,0.1454,15000,17,13431,10,3,3.0,2021,3,11,3,2021,2,13,5,2021,6,13,6,2021,7,13,1,36,North,finance,26,1,30,2024-03-11,972,9.615805480084347,Other,22.729056293651965,4.123105625617661,115.89219128138012,0.7221759805914197,0.2
IL,Other,MORTGAGE,2021-08-10,2021-05-16,2021-06-12,Charged Off,2021-07-12,Debt consolidation,Verified,54257.0,0.1615,243.38,0.1521,7000,38,5111,10,3,3.2,2021,8,10,1,2021,5,16,6,2021,6,12,5,2021,7,12,0,36,North,finance,86,1,30,2024-08-10,1125,8.85366542803745,Other,15.60064101247125,6.164414002968976,71.49125820686051,0.5833356160005844,0.12901561088891755
SC,Other,MORTGAGE,2021-06-10,2021-02-12,2021-09-11,Charged Off,2021-10-11,Debt consolidation,Verified,91200.0,0.2083,587.17,0.1558,25000,25,9290,3,3,3.4,2021,6,10,3,2021,2,12,4,2021,9,11,5,2021,10,11,0,36,South,finance,118,1,30,2024-06-10,973,10.126631103850338,Other,24.23159095065778,5.0,96.38464608017192,0.43949036148910126,0.2741228070175439
TX,Other,MORTGAGE,2021-08-10,2021-04-12,2021-12-11,Charged Off,2022-01-11,Debt consolidation,Verified,110000.0,0.0997,884.5,0.1645,25000,22,13719,10,4,4.0,2021,8,10,1,2021,4,12,0,2021,12,11,5,2022,1,11,1,36,South,finance,120,1,31,2024-08-10,942,10.126631103850338,Other,29.740544715926102,4.69041575982343,117.12813496338103,0.43084605238364426,0.22727272727272727
KY,Other,MORTGAGE,2021-08-11,2021-02-14,2021-02-14,Charged Off,2021-03-14,Debt consolidation,Verified,65000.0,0.146,542.22,0.1799,15000,25,13986,10,4,4.0,2021,8,11,2,2021,2,14,6,2021,2,14,6,2021,3,14,6,36,South,finance,178,1,28,2024-08-11,1246,9.615805480084347,Other,23.28561787885389,5.0,118.26242006656214,0.7164988381099922,0.23076923076923078
CA,United Parcel Service,MORTGAGE,2021-05-10,2021-05-16,2021-10-10,Charged Off,2021-11-10,Debt consolidation,Verified,97584.0,0.1184,857.94,0.1719,24000,25,4284,10,4,4.4,2021,5,10,0,2021,5,16,6,2021,10,10,6,2021,11,10,2,36,South,finance,-6,0,31,2024-05-10,912,10.085809109330082,Tech/Telecom,29.2906128307347,5.0,65.45227268781429,0.1387043382987155,0.24594195769798327
CA,Other,OWN,2021-10-10,2021-05-16,2021-04-11,Charged Off,2021-05-11,Debt consolidation,Verified,100000.0,0.0308,373.88,0.1361,11000,17,2242,5,2,2.2,2021,10,10,6,2021,5,16,6,2021,4,11,6,2021,5,11,1,36,South,finance,147,1,30,2024-10-10,1248,9.305650551780507,Other,19.33597683076808,4.123105625617661,47.34976240700686,0.16657156782330634,0.11
MD,Northrop Grumman,OWN,2021-09-11,2021-01-14,2021-09-13,Charged Off,2021-10-13,Debt consolidation,Verified,62910.0,0.156,254.3,0.1758,7075,21,6302,3,3,3.6,2021,9,11,5,2021,1,14,3,2021,9,13,0,2021,10,13,2,36,North,finance,240,1,30,2024-09-11,1064,8.864322722511439,Tech/Telecom,15.94678651014053,4.58257569495584,79.38513714795737,0.6883820509459517,0.11246224765538071
CA,No title,OWN,2021-04-11,2021-05-16,2021-11-11,Charged Off,2021-12-11,Debt consolidation,Verified,80000.0,0.1707,1302.69,0.2011,35000,19,6457,10,6,6.0,2021,4,11,6,2021,5,16,6,2021,11,11,3,2021,12,11,5,36,South,finance,-35,0,30,2024-04-11,852,10.46310334047155,Tech/Telecom,36.09279706534255,4.358898943540674,80.3554602998452,0.13768518305284533,0.4375
MN,No title,RENT,2021-10-10,2021-03-12,2021-02-12,Charged Off,2021-03-12,Debt consolidation,Verified,35000.0,0.0987,351.53,0.0691,11400,17,4364,1,0,0.8,2021,10,10,6,2021,3,12,4,2021,2,12,4,2021,3,12,4,36,North,finance,212,1,28,2024-10-10,1308,9.341368634382587,Tech/Telecom,18.749133313302778,4.123105625617661,66.06057825965497,0.34484175524769506,0.32571428571428573
NV,Other,RENT,2021-02-11,2021-11-13,2021-07-13,Charged Off,2021-08-13,Debt consolidation,Verified,55000.0,0.1857,163.08,0.1074,5000,19,3698,10,1,1.6,2021,2,11,3,2021,11,13,5,2021,7,13,1,2021,8,13,4,36,North,finance,-275,0,31,2024-02-11,912,8.517193191416238,Other,12.770277992275657,4.358898943540674,60.81118318204309,0.6298885345978797,0.09090909090909091
DC,Other,RENT,2021-06-11,2021-05-16,2021-05-13,Charged Off,2021-06-13,Debt consolidation,Verified,57000.0,0.1056,186.62,0.1349,5500,15,4105,3,2,2.2,2021,6,11,4,2021,5,16,6,2021,5,13,3,2021,6,13,6,36,South,finance,26,1,31,2024-06-11,1094,8.612503371220562,Other,13.660893089399389,3.872983346207417,64.07027391856539,0.6110158492003953,0.09649122807017543
FL,Other,RENT,2021-09-09,2021-05-16,2021-12-11,Charged Off,2022-01-11,Debt consolidation,Verified,108901.0,0.1343,686.12,0.1426,20000,14,17838,3,2,2.8,2021,9,9,3,2021,5,16,6,2021,12,11,5,2022,1,11,1,36,South,finance,116,1,31,2024-09-09,972,9.903487552536127,Other,26.19389241789009,3.7416573867739413,133.55897573731238,0.7221768786801143,0.18365304267178448
NJ,Other,RENT,2021-10-11,2021-04-16,2021-03-13,Charged Off,2021-04-13,Debt consolidation,Verified,60000.0,0.2418,363.06,0.1349,10700,31,5826,7,2,2.0,2021,10,11,0,2021,4,16,4,2021,3,13,5,2021,4,13,1,36,North,finance,178,1,31,2024-10-11,1277,9.277999020449997,Other,19.0541334098405,5.5677643628300215,76.32823854904552,0.44574817752804863,0.17833333333333334
CA,Other,RENT,2021-05-10,2021-09-11,2021-04-11,Charged Off,2021-05-11,Debt consolidation,Verified,77000.0,0.1437,689.76,0.1607,19600,33,11099,10,3,3.8,2021,5,10,0,2021,9,11,5,2021,4,11,6,2021,5,11,1,36,South,finance,-124,0,30,2024-05-10,1095,9.883284845218608,Other,26.263282353887146,5.744562646538029,105.35179163165665,0.44697511533802414,0.2545454545454545
NJ,Other,RENT,2021-04-08,2021-05-16,2021-02-09,Charged Off,2021-03-09,Debt consolidation,Verified,50000.0,0.1777,83.68,0.1324,16000,36,834,0,3,3.4,2021,4,8,3,2021,5,16,6,2021,2,9,1,2021,3,9,1,36,North,finance,-38,0,28,2024-04-08,1126,9.680344001221918,Other,9.147677300823418,6.0,28.879058156387302,0.2768483110261313,0.32
MO,Other,RENT,2021-04-09,2021-05-16,2021-09-09,Charged Off,2021-10-09,Debt consolidation,Verified,48000.0,0.2055,353.14,0.1632,10000,27,1764,10,4,4.4,2021,4,9,4,2021,5,16,6,2021,9,9,3,2021,10,9,5,36,South,finance,-37,0,30,2024-04-09,913,9.210340371976184,Other,18.79201958279099,5.196152422706632,42.0,0.13875516792207057,0.20833333333333334
CA,Other,RENT,2021-05-09,2021-03-16,2021-03-10,Charged Off,2021-04-10,Debt consolidation,Verified,65000.0,0.1588,285.66,0.16,18000,15,3137,2,4,4.2,2021,5,9,6,2021,3,16,1,2021,3,10,2,2021,4,10,5,36,South,finance,54,1,31,2024-05-09,1125,9.798127036878302,Other,16.90147922520393,3.872983346207417,56.00892785976178,0.3050440694843131,0.27692307692307694
FL,Other,RENT,2021-01-11,2021-05-16,2021-06-11,Charged Off,2021-07-11,Debt consolidation,Verified,62000.0,0.1262,729.29,0.1862,20000,24,3643,0,5,5.2,2021,1,11,0,2021,5,16,6,2021,6,11,4,2021,7,11,6,36,South,finance,-125,0,30,2024-01-11,914,9.903487552536127,Other,27.005369836386244,4.898979485566356,60.35726965329032,0.13875748254390496,0.3225806451612903
CA,Other,RENT,2021-12-10,2021-12-11,2021-08-11,Charged Off,2021-09-11,Debt consolidation,Verified,115872.0,0.2071,892.3,0.2003,24000,15,7161,6,6,6.2,2021,12,10,4,2021,12,11,5,2021,8,11,2,2021,9,11,5,36,South,finance,-1,0,31,2024-12-10,1186,10.085809109330082,Other,29.871390995398926,3.872983346207417,84.62269199216011,0.22292577234861222,0.2071251035625518
GA,Other,MORTGAGE,2021-02-11,2021-01-16,2021-12-11,Fully Paid,2022-01-11,Debt consolidation,Verified,59000.0,0.206,412.5,0.0692,13375,39,14058,1,0,0.4,2021,2,11,3,2021,1,16,5,2021,12,11,5,2022,1,11,1,36,South,finance,26,1,0,2024-02-11,0,9.501142571764207,Other,20.310096011589902,6.244997998398398,118.56643707221703,0.9466666666666667,0.2266949152542373
UT,Other,MORTGAGE,2021-06-11,2021-05-16,2021-07-12,Fully Paid,2021-08-12,Debt consolidation,Verified,36000.0,0.25,108.06,0.0699,3500,29,3724,1,0,0.4,2021,6,11,4,2021,5,16,6,2021,7,12,0,2021,8,12,3,36,North,finance,26,1,0,2024-06-11,0,8.160518247477505,Other,10.395191195932858,5.385164807134504,61.02458520956943,0.9572871038723343,0.09722222222222222
CA,Other,MORTGAGE,2021-12-10,2021-05-16,2021-01-14,Fully Paid,2021-02-14,Debt consolidation,Verified,105000.0,0.1065,731.98,0.0617,24000,39,26351,1,0,0.4,2021,12,10,4,2021,5,16,6,2021,1,14,3,2021,2,14,6,36,South,finance,208,1,0,2024-12-10,0,10.085809109330082,Other,27.05512890377719,6.244997998398398,162.32991098377403,0.9999893743302034,0.22857142857142856
NC,Other,MORTGAGE,2021-08-11,2021-12-13,2021-11-13,Fully Paid,2021-12-13,Debt consolidation,Verified,55550.0,0.1482,699.79,0.0749,22500,59,25001,1,0,0.6,2021,8,11,2,2021,12,13,0,2021,11,13,5,2021,12,13,0,36,South,finance,-124,0,0,2024-08-11,0,10.021270588192511,Other,26.45354418598763,7.681145747868608,158.117045254457,0.9924008948716362,0.40504050405040504
TX,Best Buy,MORTGAGE,2021-11-10,2021-05-16,2021-11-13,Fully Paid,2021-12-13,Debt consolidation,Verified,57504.0,0.1455,276.01,0.0654,9000,37,9937,1,0,0.6,2021,11,10,2,2021,5,16,6,2021,11,13,5,2021,12,13,0,36,South,finance,178,1,0,2024-11-10,0,9.104979856318357,Other,16.613548687742785,6.082762530298219,99.68450230602548,1.000064409904633,0.15651085141903173
TX,Other,MORTGAGE,2021-10-11,2021-09-15,2021-11-14,Fully Paid,2021-12-14,Debt consolidation,Verified,240000.0,0.219,1095.16,0.079,35000,50,39426,1,0,0.6,2021,10,11,0,2021,9,15,2,2021,11,14,6,2021,12,14,1,36,South,finance,26,1,0,2024-10-11,0,10.46310334047155,Other,33.09320171878206,7.0710678118654755,198.55981466550577,1.0000060873905792,0.14583333333333334
RI,Other,MORTGAGE,2021-11-10,2021-11-13,2021-11-13,Fully Paid,2021-12-13,Debt consolidation,Verified,125000.0,0.147,471.8,0.0691,24000,29,16985,1,0,0.8,2021,11,10,2,2021,11,13,5,2021,11,13,5,2021,12,13,0,36,North,finance,-3,0,0,2024-11-10,0,10.085809109330082,Other,21.72095762161512,5.385164807134504,130.32651303552933,1.0000117752343272,0.192
TX,Booz Allen Hamilton,MORTGAGE,2021-12-09,2021-02-15,2021-04-12,Fully Paid,2021-05-12,Debt consolidation,Verified,99800.0,0.1564,381.26,0.0894,12000,51,13626,1,0,0.8,2021,12,9,3,2021,2,15,0,2021,4,12,0,2021,5,12,2,36,South,finance,297,1,0,2024-12-09,0,9.392661928770137,Tech/Telecom,19.52588026184735,7.14142842854285,116.73045875006231,0.992760845617164,0.12024048096192384
CA,Other,MORTGAGE,2021-10-11,2021-06-15,2021-11-14,Fully Paid,2021-12-14,Debt consolidation,Verified,96000.0,0.1143,426.1,0.0603,14000,22,15339,10,0,0.0,2021,10,11,0,2021,6,15,1,2021,11,14,6,2021,12,14,1,36,South,finance,118,1,0,2024-10-11,0,9.546812608597396,Other,20.642189806316576,4.69041575982343,123.85071659057932,0.9999608855511226,0.14583333333333334
CT,Other,MORTGAGE,2021-10-11,2021-03-12,2021-03-12,Fully Paid,2021-04-12,Debt consolidation,Verified,47580.0,0.0779,426.1,0.0603,14000,20,14271,10,0,0.0,2021,10,11,0,2021,3,12,4,2021,3,12,4,2021,4,12,0,36,North,finance,213,1,0,2024-10-11,0,9.546812608597396,Other,20.642189806316576,4.47213595499958,119.46129080166513,0.9303371665493233,0.2942412778478352
GA,Other,MORTGAGE,2021-08-10,2021-05-16,2021-02-12,Fully Paid,2021-03-12,Debt consolidation,Verified,85100.0,0.0635,137.7,0.0639,4500,24,4836,10,0,0.0,2021,8,10,1,2021,5,16,6,2021,2,12,4,2021,3,12,4,36,South,finance,86,1,0,2024-08-10,0,8.411832675758411,Other,11.734564329364767,4.898979485566356,69.54135460285484,0.9755507141128057,0.052878965922444184
NY,Other,MORTGAGE,2021-09-11,2021-04-14,2021-07-12,Fully Paid,2021-08-12,Debt consolidation,Verified,90000.0,0.0136,486.97,0.0603,16000,20,16434,10,0,0.0,2021,9,11,5,2021,4,14,2,2021,7,12,0,2021,8,12,3,36,North,finance,150,1,0,2024-09-11,0,9.680344001221918,Other,22.067396765364055,4.47213595499958,128.195163715329,0.9374294104359611,0.17777777777777778
CA,Other,MORTGAGE,2021-04-11,2021-04-16,2021-06-12,Fully Paid,2021-07-12,Debt consolidation,Verified,54000.0,0.0562,60.32,0.0542,2000,36,2099,10,0,0.0,2021,4,11,6,2021,4,16,4,2021,6,12,5,2021,7,12,0,36,South,finance,-5,0,0,2024-04-11,0,7.600902459542082,Other,7.766595135579039,6.0,45.81484475582123,0.9666040377247274,0.037037037037037035
TX,Other,MORTGAGE,2021-11-11,2021-02-15,2021-09-14,Fully Paid,2021-10-14,Debt consolidation,Verified,53000.0,0.036,243.49,0.0603,8000,32,8762,10,0,0.0,2021,11,11,3,2021,2,15,0,2021,9,14,1,2021,10,14,3,36,South,finance,269,1,0,2024-11-11,0,8.987196820661973,Other,15.604166110369372,5.656854249492381,93.60555539069249,0.9995847422435784,0.1509433962264151
CA,Other,MORTGAGE,2021-11-11,2021-11-14,2021-11-14,Fully Paid,2021-12-14,Debt consolidation,Verified,72000.0,0.1537,365.23,0.0603,12000,17,13148,10,0,0.0,2021,11,11,3,2021,11,14,6,2021,11,14,6,2021,12,14,1,36,South,finance,-3,0,0,2024-11-11,0,9.392661928770137,Other,19.110991601693513,4.123105625617661,114.6647286657933,0.9999787044389076,0.16666666666666666
TX,Other,MORTGAGE,2021-10-11,2021-05-15,2021-06-14,Fully Paid,2021-07-14,Debt consolidation,Verified,75000.0,0.1315,276.97,0.0603,9100,33,9933,10,0,0.0,2021,10,11,0,2021,5,15,5,2021,6,14,0,2021,7,14,2,36,South,finance,149,1,0,2024-10-11,0,9.116029692504942,Other,16.64241569003731,5.744562646538029,99.66443698732262,0.9961969407035658,0.12133333333333333
OK,Other,MORTGAGE,2021-11-11,2021-03-15,2021-11-14,Fully Paid,2021-12-14,Debt consolidation,Verified,80000.0,0.1095,365.23,0.0603,12000,28,13148,10,0,0.0,2021,11,11,3,2021,3,15,0,2021,11,14,6,2021,12,14,1,36,South,finance,241,1,0,2024-11-11,0,9.392661928770137,Other,19.110991601693513,5.291502622129181,114.6647286657933,0.9999787044389076,0.15
OH,Other,MORTGAGE,2021-09-11,2021-05-16,2021-09-14,Fully Paid,2021-10-14,Debt consolidation,Verified,57000.0,0.2806,422.24,0.0542,14000,42,15201,10,0,0.0,2021,9,11,5,2021,5,16,6,2021,9,14,1,2021,10,14,3,36,North,finance,118,1,0,2024-09-11,0,9.546812608597396,Other,20.548479262466117,6.48074069840786,123.2923355282071,1.0000236832133385,0.24561403508771928
NY,Other,MORTGAGE,2021-09-11,2021-04-16,2021-11-13,Fully Paid,2021-12-13,Debt consolidation,Verified,135000.0,0.0894,730.02,0.0599,24000,21,26084,10,0,0.2,2021,9,11,5,2021,4,16,4,2021,11,13,5,2021,12,13,0,36,North,finance,148,1,0,2024-09-11,0,10.085809109330082,Other,27.01888228628268,4.58257569495584,161.50541786577935,0.9925146647428228,0.17777777777777778
PA,Other,MORTGAGE,2021-10-11,2021-09-15,2021-10-14,Fully Paid,2021-11-14,Debt consolidation,Verified,100000.0,0.0716,368.45,0.0662,12000,18,13264,10,0,0.2,2021,10,11,0,2021,9,15,2,2021,10,14,3,2021,11,14,6,36,North,finance,26,1,0,2024-10-11,0,9.392661928770137,Other,19.19505144562004,4.242640687119285,115.16944039110375,0.9999849218196349,0.12
CA,Other,MORTGAGE,2021-10-11,2021-11-14,2021-11-14,Fully Paid,2021-12-14,Debt consolidation,Verified,98000.0,0.0621,307.04,0.0662,10000,31,11053,10,0,0.2,2021,10,11,0,2021,11,14,6,2021,11,14,6,2021,12,14,1,36,South,finance,-34,0,0,2024-10-11,0,9.210340371976184,Other,17.522556891047607,5.5677643628300215,105.13324878457813,0.9999601933877598,0.10204081632653061
MO,Other,MORTGAGE,2021-02-11,2021-05-16,2021-01-13,Fully Paid,2021-02-13,Debt consolidation,Verified,30000.0,0.1512,303.27,0.0579,10000,25,10788,10,0,0.2,2021,2,11,3,2021,5,16,6,2021,1,13,2,2021,2,13,5,36,South,finance,-94,0,0,2024-02-11,0,9.210340371976184,Other,17.414649005937502,5.0,103.86529738079028,0.9881183983469076,0.3333333333333333
AZ,Other,MORTGAGE,2021-01-11,2021-02-15,2021-02-14,Fully Paid,2021-03-14,Debt consolidation,Verified,53742.0,0.2621,326.02,0.0579,10750,34,11737,10,0,0.2,2021,1,11,0,2021,2,15,0,2021,2,14,6,2021,3,14,6,36,South,finance,-35,0,0,2024-01-11,0,9.28266103355581,Other,18.056023925549056,5.830951894845301,108.33743581975715,1.000023856750438,0.20002977187302295
CA,Other,MORTGAGE,2021-10-11,2021-04-16,2021-10-14,Fully Paid,2021-11-14,Debt consolidation,Verified,120000.0,0.1327,921.11,0.0662,30000,25,33160,10,0,0.2,2021,10,11,0,2021,4,16,4,2021,10,14,3,2021,11,14,6,36,South,finance,178,1,0,2024-10-11,0,10.308952660644293,Other,30.349794068494106,5.0,182.0988742414406,1.0000012062740726,0.25
AL,Other,MORTGAGE,2021-11-11,2021-09-12,2021-09-12,Fully Paid,2021-10-12,Debt consolidation,Verified,88620.0,0.0406,736.89,0.0662,24000,25,25070,10,0,0.2,2021,11,11,3,2021,9,12,6,2021,9,12,6,2021,10,12,1,36,South,finance,60,1,0,2024-11-11,0,10.085809109330082,Other,27.145717894356746,5.0,158.33508770957877,0.9450377788935782,0.2708192281651997
TX,Other,MORTGAGE,2021-08-10,2021-08-12,2021-03-12,Fully Paid,2021-04-12,Debt consolidation,Verified,53155.0,0.2075,123.07,0.0676,4000,19,4328,10,0,0.2,2021,8,10,1,2021,8,12,3,2021,3,12,4,2021,4,12,0,36,South,finance,-2,0,0,2024-08-10,0,8.294049640102028,Other,11.093691901256317,4.358898943540674,65.7875368135941,0.9768605039589033,0.07525162261311259
CA,Other,MORTGAGE,2021-06-11,2021-10-14,2021-04-14,Fully Paid,2021-05-14,Debt consolidation,Verified,80000.0,0.0817,486.68,0.0599,16000,30,17496,10,0,0.2,2021,6,11,4,2021,10,14,3,2021,4,14,2,2021,5,14,4,36,South,finance,-125,0,0,2024-06-11,0,9.680344001221918,Other,22.06082500723851,5.477225575051661,132.2724461102916,0.9986027780060821,0.2
KY,Other,MORTGAGE,2021-06-11,2021-05-16,2021-06-13,Fully Paid,2021-07-13,Debt consolidation,Verified,55000.0,0.2213,456.27,0.0599,15000,34,16253,10,0,0.2,2021,6,11,4,2021,5,16,6,2021,6,13,6,2021,7,13,1,36,South,finance,26,1,0,2024-06-11,0,9.615805480084347,Other,21.360477522752152,5.830951894845301,127.4872542648872,0.9894847836198352,0.2727272727272727
MO,Other,MORTGAGE,2021-09-11,2021-10-15,2021-09-14,Fully Paid,2021-10-14,Debt consolidation,Verified,192000.0,0.0418,778.69,0.0599,25600,44,28033,10,0,0.2,2021,9,11,5,2021,10,15,4,2021,9,14,1,2021,10,14,3,36,South,finance,-34,0,0,2024-09-11,0,10.150347630467653,Other,27.90501746998199,6.6332495807108,167.4305826305338,1.0000057075915247,0.13333333333333333
FL,walgreens,MORTGAGE,2021-02-11,2021-04-16,2021-03-14,Fully Paid,2021-04-14,Debt consolidation,Verified,37500.0,0.0762,363.93,0.0579,12000,39,13101,10,0,0.2,2021,2,11,3,2021,4,16,4,2021,3,14,6,2021,4,14,2,36,South,finance,-64,0,0,2024-02-11,0,9.392661928770137,Retail/Hospitality,19.076949441669125,6.244997998398398,114.45959985951374,0.9999633629177772,0.32
AL,Other,MORTGAGE,2021-02-11,2021-05-16,2021-02-14,Fully Paid,2021-03-14,Debt consolidation,Verified,55000.0,0.1898,303.27,0.0579,10000,40,10918,10,0,0.2,2021,2,11,3,2021,5,16,6,2021,2,14,6,2021,3,14,6,36,South,finance,-94,0,0,2024-02-11,0,9.210340371976184,Other,17.414649005937502,6.324555320336759,104.48923389517219,1.0000256463803798,0.18181818181818182
