address_state,emp_title,home_ownership,issue_date,last_credit_pull_date,last_payment_date,loan_status,next_payment_date,purpose,verification_status,annual_income,dti,installment,int_rate,loan_amount,total_acc,total_payment,emp_years,grade_numeric,sub_grade_numeric,issue_year,issue_month,issue_day,issue_weekday,last_credit_pull_year,last_credit_pull_month,last_credit_pull_day,last_credit_pull_weekday,last_payment_year,last_payment_month,last_payment_day,last_payment_weekday,next_payment_year,next_payment_month,next_payment_day,next_payment_weekday,term_months
CA,Department of Motor Vehicles,MORTGAGE,10-05-2021,15-05-2021,15-06-2021,Fully Paid,15-07-2021,Debt consolidation,Not Verified,50376.0,0.111,289.91,0.157,12000,17,17394,10,3,3.6,2021,5,10,0,2021,5,15,5,2021,6,15,1,2021,7,15,3,60
NY,Crunch Fitness,RENT,09-01-2021,16-05-2021,11-08-2021,Fully Paid,11-09-2021,small business,Verified,130000.0,0.1385,339.23,0.1347,10000,20,12176,2,2,2.6,2021,1,9,5,2021,5,16,6,2021,8,11,2,2021,9,11,5,36
FL,No title,RENT,10-10-2021,16-05-2021,13-06-2021,Fully Paid,13-07-2021,small business,Verified,30000.0,0.214,207.18,0.1472,6000,10,7421,10,2,2.8,2021,10,10,6,2021,5,16,6,2021,6,13,6,2021,7,13,1,36
MA,U.S. Fish and Wildlife Service,RENT,10-02-2021,13-10-2021,13-02-2021,Fully Paid,13-03-2021,Debt consolidation,Not Verified,19200.0,0.1263,248.94,0.1682,7000,3,8946,1,4,4.2,2021,2,10,2,2021,10,13,2,2021,2,13,5,2021,3,13,5,36
FL,goodyear,MORTGAGE,11-08-2021,16-05-2021,12-09-2021,Charged Off,12-10-2021,Debt consolidation,Not Verified,50000.0,0.0425,176.77,0.1099,5400,31,2739,3,1,1.4,2021,8,11,2,2021,5,16,6,2021,9,12,6,2021,10,12,1,36
CA,Parsons Brinckerhoff,RENT,10-03-2021,13-03-2021,13-03-2021,Fully Paid,13-04-2021,credit card,Not Verified,89523.0,0.1345,97.16,0.1025,3000,34,3498,10,1,1.2,2021,3,10,2,2021,3,13,5,2021,3,13,5,2021,4,13,1,36
TX,Independent Group Realty,MORTGAGE,11-03-2021,15-10-2021,13-09-2021,Fully Paid,13-10-2021,car,Not Verified,31500.0,0.2484,63.75,0.1,3000,35,3599,10,1,1.2,2021,3,11,3,2021,10,15,4,2021,9,13,0,2021,10,13,2,60
MD,The Security Title Guarantee Corporation,RENT,08-06-2021,15-04-2021,10-03-2021,Fully Paid,10-04-2021,car,Not Verified,32000.0,0.0476,201.94,0.1292,6000,7,7024,1,3,3.2,2021,6,8,1,2021,4,15,3,2021,3,10,2,2021,4,10,5,36
NY,metlife,RENT,09-05-2021,15-06-2021,12-06-2021,Fully Paid,12-07-2021,car,Not Verified,45000.0,0.0536,96.29,0.0963,3000,6,3466,2,0,0.8,2021,5,9,6,2021,6,15,1,2021,6,12,5,2021,7,12,0,36
CA,Jerry's Deli,RENT,11-08-2021,15-05-2021,14-05-2021,Fully Paid,14-06-2021,small business,Source Verified,42000.0,0.0791,233.34,0.1749,6500,12,8380,4,3,3.8,2021,8,11,2,2021,5,15,5,2021,5,14,4,2021,6,14,0,36
NJ,adp,OWN,09-08-2021,11-12-2021,11-12-2021,Fully Paid,11-01-2022,medical,Not Verified,50000.0,0.1454,41.17,0.1426,1200,9,1461,2,2,2.8,2021,8,9,0,2021,12,11,5,2021,12,11,5,2022,1,11,1,36
MS,Mississippi State University,OWN,11-10-2021,16-05-2021,12-04-2021,Fully Paid,12-05-2021,credit card,Source Verified,106870.0,0.1599,208.79,0.1527,6000,35,6365,10,2,2.6,2021,10,11,0,2021,5,16,6,2021,4,12,0,2021,5,12,2,36
NY,lowes home center,MORTGAGE,11-09-2021,16-05-2021,11-10-2021,Fully Paid,11-11-2021,car,Verified,53000.0,0.0702,85.22,0.0603,2800,27,2814,3,0,0.0,2021,9,11,5,2021,5,16,6,2021,10,11,0,2021,11,11,3,36
CA,Olive View Medical Center,MORTGAGE,11-07-2021,16-05-2021,13-03-2021,Charged Off,13-04-2021,Debt consolidation,Not Verified,104000.0,0.2177,278.47,0.1839,10875,32,5738,10,4,4.2,2021,7,11,6,2021,5,16,6,2021,3,13,5,2021,4,13,1,60
OH,Marietta Memorial Hospital,MORTGAGE,09-02-2021,12-02-2021,12-03-2021,Fully Paid,12-04-2021,Debt consolidation,Verified,61776.0,0.2059,399.78,0.1221,12000,21,14392,1,1,1.8,2021,2,9,1,2021,2,12,4,2021,3,12,4,2021,4,12,0,36
FL,AT&T,RENT,10-10-2021,16-05-2021,13-01-2021,Charged Off,13-02-2021,credit card,Source Verified,27398.4,0.2484,125.8,0.1323,5500,9,3262,3,2,2.0,2021,10,10,6,2021,5,16,6,2021,1,13,2,2021,2,13,5,60
OH,Christie Digital Systems,MORTGAGE,11-10-2021,12-07-2021,12-02-2021,Charged Off,12-03-2021,Debt consolidation,Source Verified,70000.0,0.1757,476.3,0.1171,14400,26,3718,3,1,1.4,2021,10,11,0,2021,7,12,0,2021,2,12,4,2021,3,12,4,36
OR,K.G. Specialties,RENT,11-04-2021,14-04-2021,14-05-2021,Fully Paid,14-06-2021,credit card,Not Verified,28600.0,0.2341,217.36,0.1037,6700,19,7825,3,1,1.4,2021,4,11,6,2021,4,14,2,2021,5,14,4,2021,6,14,0,36
AZ,Rolf Jensen & Associates,RENT,11-12-2021,16-05-2021,16-05-2021,Current,16-06-2021,Debt consolidation,Verified,82500.0,0.162,575.79,0.1942,22000,14,30487,4,4,4.4,2021,12,11,5,2021,5,16,6,2021,5,16,6,2021,6,16,2,60
IL,Alterian,MORTGAGE,10-08-2021,15-03-2021,15-03-2021,Fully Paid,15-04-2021,Debt consolidation,Verified,135000.0,0.1323,581.45,0.1398,25000,16,34699,6,2,2.4,2021,8,10,1,2021,3,15,0,2021,3,15,0,2021,4,15,3,60
NJ,borough of prospect park police dept,RENT,11-12-2021,16-05-2021,13-09-2021,Fully Paid,13-10-2021,credit card,Verified,110000.0,0.0885,848.27,0.1349,25000,21,29463,9,2,2.0,2021,12,11,5,2021,5,16,6,2021,9,13,0,2021,10,13,2,36
KY,Ashley Furntiure Homestore,RENT,10-10-2021,16-05-2021,13-11-2021,Fully Paid,13-12-2021,other,Not Verified,48000.0,0.1795,187.69,0.0788,6000,35,6757,0,0,0.8,2021,10,10,6,2021,5,16,6,2021,11,13,5,2021,12,13,0,36
NJ,JH Reid General Contractors,MORTGAGE,11-08-2021,13-04-2021,13-03-2021,Fully Paid,13-04-2021,credit card,Verified,100000.0,0.086,830.45,0.2211,30000,32,39531,9,6,6.0,2021,8,11,2,2021,4,13,1,2021,3,13,5,2021,4,13,1,60
NY,RALLYE BMW,MORTGAGE,11-12-2021,14-01-2021,13-12-2021,Fully Paid,13-01-2022,Debt consolidation,Verified,114996.0,0.1119,424.06,0.0991,20000,20,23342,10,1,1.0,2021,12,11,5,2021,1,14,3,2021,12,13,0,2022,1,13,3,60
SC,"Blytheco, LLC",MORTGAGE,10-06-2021,15-06-2021,15-07-2021,Fully Paid,15-08-2021,Debt consolidation,Not Verified,46000.0,0.0256,219.57,0.1323,9600,6,13173,1,2,2.0,2021,6,10,3,2021,6,15,1,2021,7,15,3,2021,8,15,6,60
CA,American Multi-Cinema,OWN,10-12-2021,14-11-2021,14-01-2021,Fully Paid,14-02-2021,Debt consolidation,Source Verified,12000.0,0.185,61.49,0.1595,1750,7,2213,2,4,4.0,2021,12,10,4,2021,11,14,6,2021,1,14,3,2021,2,14,6,36
NJ,NJ Transit,OWN,10-01-2021,16-05-2021,10-08-2021,Charged Off,10-09-2021,home improvement,Not Verified,51600.0,0.0023,672.67,0.1287,20000,6,4032,10,2,2.0,2021,1,10,6,2021,5,16,6,2021,8,10,1,2021,9,10,4,36
MD,paige Industrial Services,MORTGAGE,11-10-2021,16-05-2021,14-10-2021,Fully Paid,14-11-2021,major purchase,Source Verified,165000.0,0.0501,304.36,0.0603,10000,38,10957,10,0,0.0,2021,10,11,0,2021,5,16,6,2021,10,14,3,2021,11,14,6,36
CO,Oracle Corporation,MORTGAGE,09-04-2021,16-05-2021,11-08-2021,Fully Paid,11-09-2021,credit card,Not Verified,109000.0,0.2488,436.17,0.1379,12800,25,15486,10,2,2.8,2021,4,9,4,2021,5,16,6,2021,8,11,2,2021,9,11,5,36
AZ,No title,RENT,11-08-2021,14-08-2021,14-08-2021,Fully Paid,14-09-2021,credit card,Verified,105000.0,0.0618,461.6,0.1149,14000,27,16617,3,1,1.6,2021,8,11,2,2021,8,14,5,2021,8,14,5,2021,9,14,1,36
NC,Dillard's,RENT,11-07-2021,16-05-2021,13-07-2021,Fully Paid,13-08-2021,Debt consolidation,Verified,40000.0,0.1548,131.89,0.1149,4000,12,4654,5,1,1.6,2021,7,11,6,2021,5,16,6,2021,7,13,1,2021,8,13,4,36
MA,Bank of New England,MORTGAGE,10-10-2021,16-04-2021,13-03-2021,Fully Paid,13-04-2021,Debt consolidation,Source Verified,90000.0,0.1184,316.95,0.1793,12500,37,17010,10,4,4.8,2021,10,10,6,2021,4,16,4,2021,3,13,5,2021,4,13,1,60
IL,Mars Snackfood North America,MORTGAGE,11-11-2021,15-08-2021,14-03-2021,Fully Paid,14-04-2021,credit card,Not Verified,97000.0,0.1377,274.48,0.1427,8000,40,9768,10,2,2.2,2021,11,11,3,2021,8,15,6,2021,3,14,6,2021,4,14,2,36
NY,Memorial Sloan-Kettering Cancer Center,RENT,10-01-2021,11-05-2021,10-11-2021,Charged Off,10-12-2021,educational,Not Verified,51000.0,0.2393,669.33,0.1253,20000,15,6764,2,1,1.8,2021,1,10,6,2021,5,11,1,2021,11,10,2,2021,12,10,4,36
MO,ExpertPlan,MORTGAGE,11-11-2021,12-11-2021,12-07-2021,Charged Off,12-08-2021,small business,Verified,45948.0,0.0253,529.11,0.1349,23000,9,4913,10,2,2.0,2021,11,11,3,2021,11,12,4,2021,7,12,0,2021,8,12,3,60
CA,MILLENNIUM BILTMORE HOTEL,OWN,11-12-2021,15-07-2021,14-07-2021,Fully Paid,14-08-2021,credit card,Not Verified,33000.0,0.188,386.7,0.0991,12000,10,13874,10,1,1.0,2021,12,11,5,2021,7,15,3,2021,7,14,2,2021,8,14,5,36
KS,us army,RENT,11-09-2021,14-03-2021,14-03-2021,Fully Paid,14-04-2021,Debt consolidation,Verified,32004.0,0.1699,415.32,0.1903,16000,9,22153,6,4,4.2,2021,9,11,5,2021,3,14,6,2021,3,14,6,2021,4,14,2,60
NC,CarolinaEast Medical Center,RENT,11-11-2021,15-09-2021,14-12-2021,Fully Paid,14-01-2022,Debt consolidation,Source Verified,50000.0,0.0869,575.08,0.1758,16000,11,20703,3,3,3.6,2021,11,11,3,2021,9,15,2,2021,12,14,1,2022,1,14,4,36
NJ,United Parcel Services,RENT,11-04-2021,13-03-2021,13-03-2021,Fully Paid,13-04-2021,house,Not Verified,100000.0,0.1253,391.39,0.1074,12000,6,13762,3,1,1.6,2021,4,11,6,2021,3,13,5,2021,3,13,5,2021,4,13,1,36
VA,Service Solutions,RENT,11-04-2021,14-08-2021,14-08-2021,Fully Paid,14-09-2021,Debt consolidation,Verified,53000.0,0.1703,857.34,0.1714,24000,14,31014,0,4,4.4,2021,4,11,6,2021,8,14,5,2021,8,14,5,2021,9,14,1,36
OH,Great Lakes Cheese,RENT,09-10-2021,12-11-2021,12-11-2021,Fully Paid,12-12-2021,other,Not Verified,37500.0,0.1478,274.45,0.1426,8000,8,9911,2,2,2.8,2021,10,9,5,2021,11,12,4,2021,11,12,4,2021,12,12,6,36
MO,De Soto School District,OWN,11-12-2021,12-12-2021,12-12-2021,Fully Paid,12-01-2022,Debt consolidation,Source Verified,35004.0,0.157,93.88,0.079,3000,30,3204,3,0,0.6,2021,12,11,5,2021,12,12,6,2021,12,12,6,2022,1,12,2,36
CA,Cox Communications,RENT,10-10-2021,12-09-2021,12-09-2021,Fully Paid,12-10-2021,Debt consolidation,Source Verified,53000.0,0.2454,324.42,0.1719,13000,37,16627,3,4,4.4,2021,10,10,6,2021,9,12,6,2021,9,12,6,2021,10,12,1,60
OH,american electric power,MORTGAGE,10-06-2021,15-09-2021,14-11-2021,Fully Paid,14-12-2021,credit card,Verified,85000.0,0.2214,489.77,0.1632,20000,62,29157,10,3,3.8,2021,6,10,3,2021,9,15,2,2021,11,14,6,2021,12,14,1,60
VA,International Fund for Animal Welfare,RENT,08-01-2021,16-04-2021,10-03-2021,Charged Off,10-04-2021,other,Not Verified,64000.0,0.0525,567.22,0.0838,18000,6,13270,1,0,0.8,2021,1,8,4,2021,4,16,4,2021,3,10,2,2021,4,10,5,36
CA,HomArt,RENT,10-10-2021,11-05-2021,10-12-2021,Charged Off,10-01-2022,moving,Verified,30000.0,0.0,166.02,0.1484,4800,9,377,2,3,3.0,2021,10,10,6,2021,5,11,1,2021,12,10,4,2022,1,10,0,36
CA,Fosters Wine Estates,RENT,10-08-2021,13-08-2021,13-08-2021,Fully Paid,13-09-2021,major purchase,Not Verified,48000.0,0.112,331.48,0.1186,10000,8,11934,2,1,1.8,2021,8,10,1,2021,8,13,4,2021,8,13,4,2021,9,13,0,36
PA,UNITED WAY,RENT,11-08-2021,16-04-2021,16-05-2021,Current,16-06-2021,car,Source Verified,46000.0,0.0383,197.91,0.1299,8700,11,11051,2,2,2.0,2021,8,11,2,2021,4,16,4,2021,5,16,6,2021,6,16,2,60
CO,Colorado State University,MORTGAGE,10-11-2021,16-04-2021,14-03-2021,Fully Paid,14-04-2021,Debt consolidation,Source Verified,40800.0,0.0482,140.34,0.1036,7800,25,8181,10,1,1.8,2021,11,10,2,2021,4,16,4,2021,3,14,6,2021,4,14,2,60
CA,Sunrise Optometry,RENT,11-10-2021,16-05-2021,14-07-2021,Fully Paid,14-08-2021,Debt consolidation,Source Verified,50000.0,0.0775,409.74,0.1758,11400,18,14715,10,3,3.6,2021,10,11,0,2021,5,16,6,2021,7,14,2,2021,8,14,5,36
OH,INTERNAL RE3VENUE SERVICE,MORTGAGE,11-12-2021,13-06-2021,13-05-2021,Fully Paid,13-06-2021,other,Not Verified,39990.0,0.1968,82.35,0.1427,2400,23,2793,3,2,2.2,2021,12,11,5,2021,6,13,6,2021,5,13,3,2021,6,13,6,36
TX,Fort Bend ISD,RENT,10-09-2021,13-09-2021,13-02-2021,Fully Paid,13-03-2021,Debt consolidation,Not Verified,38400.0,0.0513,129.23,0.0676,4200,20,4633,10,0,0.2,2021,9,10,4,2021,9,13,0,2021,2,13,5,2021,3,13,5,36
TX,HEB,MORTGAGE,10-02-2021,13-03-2021,13-03-2021,Fully Paid,13-04-2021,Debt consolidation,Not Verified,24000.0,0.108,311.1,0.0751,10000,21,11258,7,0,0.6,2021,2,10,2,2021,3,13,5,2021,3,13,5,2021,4,13,1,36
CA,Usc university hospital,MORTGAGE,11-05-2021,16-03-2021,13-07-2021,Fully Paid,13-08-2021,credit card,Source Verified,180000.0,0.0153,304.18,0.0599,10000,35,10887,8,0,0.2,2021,5,11,1,2021,3,16,1,2021,7,13,1,2021,8,13,4,36
IL,Fieldglass Inc,RENT,09-10-2021,12-03-2021,12-02-2021,Fully Paid,12-03-2021,Debt consolidation,Not Verified,57720.0,0.053,403.6,0.1287,12000,16,14379,8,2,2.0,2021,10,9,5,2021,3,12,4,2021,2,12,4,2021,3,12,4,36
WA,No title,MORTGAGE,11-10-2021,16-05-2021,13-06-2021,Fully Paid,13-07-2021,moving,Source Verified,120000.0,0.1144,161.13,0.0991,5000,44,5607,1,1,1.0,2021,10,11,0,2021,5,16,6,2021,6,13,6,2021,7,13,1,36
TX,Stephenville Independent School District,RENT,10-11-2021,16-05-2021,15-11-2021,Fully Paid,15-12-2021,credit card,Not Verified,58000.0,0.2232,188.06,0.1446,8000,35,11284,0,3,3.2,2021,11,10,2,2021,5,16,6,2021,11,15,0,2021,12,15,2,60
FL,"ACCO FOREIGN SHIPPING, INC",MORTGAGE,10-06-2021,15-09-2021,11-03-2021,Fully Paid,11-04-2021,Debt consolidation,Source Verified,45000.0,0.1005,137.4,0.1435,4000,6,4312,3,2,2.6,2021,6,10,3,2021,9,15,2,2021,3,11,3,2021,4,11,6,36
CA,Progressive Insurance,RENT,11-03-2021,16-05-2021,14-03-2021,Fully Paid,14-04-2021,Debt consolidation,Verified,62000.0,0.1961,603.07,0.1751,24000,37,33847,5,4,4.6,2021,3,11,3,2021,5,16,6,2021,3,14,6,2021,4,14,2,60
AL,BBVA Compass,RENT,10-04-2021,12-11-2021,12-11-2021,Fully Paid,12-12-2021,Debt consolidation,Not Verified,48645.0,0.1364,388.62,0.1025,12000,17,13922,1,1,1.2,2021,4,10,5,2021,11,12,4,2021,11,12,4,2021,12,12,6,36
VA,Orbital Sciences Corporation,RENT,11-12-2021,12-09-2021,12-09-2021,Fully Paid,12-10-2021,Debt consolidation,Verified,68500.0,0.195,426.47,0.1677,12000,31,13375,2,3,3.2,2021,12,11,5,2021,9,12,6,2021,9,12,6,2021,10,12,1,36
CA,UCIrvine Parking and Transportation,RENT,09-04-2021,16-03-2021,12-04-2021,Fully Paid,12-05-2021,Debt consolidation,Not Verified,46000.0,0.2087,245.02,0.1568,7000,8,8851,2,4,4.0,2021,4,9,4,2021,3,16,1,2021,4,12,0,2021,5,12,2,36
NY,cheesecake factory,RENT,11-03-2021,16-05-2021,13-04-2021,Charged Off,13-05-2021,Debt consolidation,Verified,54996.0,0.2326,473.64,0.1714,19000,9,11367,0,4,4.4,2021,3,11,3,2021,5,16,6,2021,4,13,1,2021,5,13,3,60
IL,Local 422,MORTGAGE,09-04-2021,14-03-2021,12-04-2021,Fully Paid,12-05-2021,Debt consolidation,Not Verified,78000.0,0.1551,690.74,0.1474,20000,31,24866,10,3,3.4,2021,4,9,4,2021,3,14,6,2021,4,12,0,2021,5,12,2,36
NM,Santa Fe Public Schools,MORTGAGE,11-04-2021,15-07-2021,15-03-2021,Charged Off,15-04-2021,home improvement,Source Verified,55000.0,0.0681,127.49,0.1,6000,15,6154,10,1,1.2,2021,4,11,6,2021,7,15,3,2021,3,15,0,2021,4,15,3,60
GA,Forsyth County Board of Education,RENT,10-10-2021,15-05-2021,13-11-2021,Fully Paid,13-12-2021,Debt consolidation,Verified,56524.0,0.241,717.65,0.1075,22000,29,25837,10,1,1.2,2021,10,10,6,2021,5,15,5,2021,11,13,5,2021,12,13,0,36
NY,Abbott House,RENT,11-01-2021,15-10-2021,14-01-2021,Fully Paid,14-02-2021,medical,Source Verified,33000.0,0.1804,60.66,0.0579,2000,18,2184,1,0,0.2,2021,1,11,0,2021,10,15,4,2021,1,14,3,2021,2,14,6,36
IL,Bank of America,MORTGAGE,09-12-2021,15-10-2021,11-06-2021,Fully Paid,11-07-2021,credit card,Verified,100000.0,0.0214,476.58,0.0894,15000,40,16579,8,0,0.8,2021,12,9,3,2021,10,15,4,2021,6,11,4,2021,7,11,6,36
NV,Mandalay Bay Resort & Casino,OWN,11-12-2021,16-05-2021,12-11-2021,Charged Off,12-12-2021,car,Not Verified,38400.0,0.1028,196.86,0.1727,7875,16,2158,6,3,3.4,2021,12,11,5,2021,5,16,6,2021,11,12,4,2021,12,12,6,60
OH,Cuyahoga County Juvenile Court,RENT,11-02-2021,14-01-2021,14-01-2021,Fully Paid,14-02-2021,wedding,Not Verified,34000.0,0.2315,150.8,0.0542,5000,17,5427,3,0,0.0,2021,2,11,3,2021,1,14,3,2021,1,14,3,2021,2,14,6,36
LA,university medical center,RENT,10-12-2021,13-12-2021,13-08-2021,Charged Off,13-09-2021,other,Source Verified,26400.0,0.2291,84.97,0.0999,4000,27,2775,4,1,1.6,2021,12,10,4,2021,12,13,0,2021,8,13,4,2021,9,13,0,60
NY,New York City Department of Education,RENT,09-06-2021,12-06-2021,12-06-2021,Fully Paid,12-07-2021,major purchase,Verified,96408.0,0.1343,257.69,0.1253,7700,24,9277,1,2,2.0,2021,6,9,2,2021,6,12,5,2021,6,12,5,2021,7,12,0,36
GA,Tiverity,MORTGAGE,11-09-2021,14-05-2021,14-01-2021,Charged Off,14-02-2021,Debt consolidation,Source Verified,75000.0,0.136,591.57,0.1527,17000,16,16158,1,2,2.6,2021,9,11,5,2021,5,14,4,2021,1,14,3,2021,2,14,6,36
NY,joint industray board,OWN,09-12-2021,14-12-2021,12-12-2021,Fully Paid,12-01-2022,Debt consolidation,Not Verified,97000.0,0.0209,397.61,0.1183,12000,23,14314,3,1,1.4,2021,12,9,3,2021,12,14,1,2021,12,12,6,2022,1,12,2,36
FL,Self,MORTGAGE,08-11-2021,13-05-2021,11-12-2021,Fully Paid,11-01-2022,Debt consolidation,Not Verified,34560.0,0.1622,323.62,0.102,10000,33,11650,3,1,1.0,2021,11,8,0,2021,5,13,3,2021,12,11,5,2022,1,11,1,36
DC,Navy,MORTGAGE,10-05-2021,15-02-2021,11-12-2021,Fully Paid,11-01-2022,house,Not Verified,68553.0,0.1568,511.56,0.1385,15000,20,17575,1,2,2.6,2021,5,10,0,2021,2,15,0,2021,12,11,5,2022,1,11,1,36
AZ,RBI Management Services LLC,OWN,09-09-2021,10-10-2021,10-09-2021,Fully Paid,10-10-2021,Debt consolidation,Not Verified,39996.0,0.1362,267.74,0.1253,8000,15,8871,1,1,1.8,2021,9,9,3,2021,10,10,6,2021,9,10,4,2021,10,10,6,36
LA,"Ted Bercier, DDS",OWN,11-08-2021,12-12-2021,12-12-2021,Fully Paid,12-01-2022,Debt consolidation,Source Verified,39480.0,0.2942,252.51,0.0849,8000,37,8734,4,0,0.8,2021,8,11,2,2021,12,12,6,2021,12,12,6,2022,1,12,2,36
NY,Paychex Inc,MORTGAGE,09-11-2021,11-05-2021,10-12-2021,Charged Off,10-01-2022,Debt consolidation,Verified,60000.0,0.155,515.27,0.1531,14800,24,5084,8,3,3.4,2021,11,9,1,2021,5,11,1,2021,12,10,4,2022,1,10,0,36
NJ,brookwarehouse.com,MORTGAGE,10-06-2021,16-05-2021,15-06-2021,Fully Paid,15-07-2021,Debt consolidation,Verified,95000.0,0.1099,618.9,0.1682,25000,31,37134,10,4,4.2,2021,6,10,3,2021,5,16,6,2021,6,15,1,2021,7,15,3,60
NY,Newmark Knight Frank,RENT,11-05-2021,14-11-2021,14-06-2021,Charged Off,14-07-2021,Debt consolidation,Source Verified,175000.0,0.0544,282.11,0.164,15000,17,11774,5,4,4.0,2021,5,11,1,2021,11,14,6,2021,6,14,0,2021,7,14,2,60
SC,Mamas Motors,MORTGAGE,10-11-2021,15-11-2021,15-11-2021,Fully Paid,15-12-2021,small business,Source Verified,48000.0,0.0028,119.96,0.0654,8500,20,7197,0,0,0.6,2021,11,10,2,2021,11,15,0,2021,11,15,0,2021,12,15,2,60
MD,Baltimore County Government,RENT,11-12-2021,16-05-2021,14-11-2021,Fully Paid,14-12-2021,credit card,Source Verified,52000.0,0.2183,778.71,0.1349,22950,37,28025,0,2,2.0,2021,12,11,5,2021,5,16,6,2021,11,14,6,2021,12,14,1,36
OK,Loves travel stops and country stores,RENT,11-04-2021,16-03-2021,14-05-2021,Fully Paid,14-06-2021,Debt consolidation,Not Verified,54000.0,0.108,521.5,0.1037,16075,18,18774,3,1,1.4,2021,4,11,6,2021,3,16,1,2021,5,14,4,2021,6,14,0,36
IL,Bank of America Corp.,MORTGAGE,08-07-2021,15-10-2021,09-08-2021,Fully Paid,09-09-2021,educational,Not Verified,100000.0,0.0787,191.27,0.0832,7500,38,6540,7,0,0.6,2021,7,8,3,2021,10,15,4,2021,8,9,0,2021,9,9,3,36
CA,"Parable Group, Inc.",RENT,08-03-2021,11-01-2021,11-01-2021,Fully Paid,11-02-2021,credit card,Not Verified,72321.0,0.1563,213.83,0.0976,6650,14,7692,6,1,1.2,2021,3,8,0,2021,1,11,0,2021,1,11,0,2021,2,11,3,36
OH,NASA Glenn Research Center,RENT,09-10-2021,12-11-2021,12-11-2021,Fully Paid,12-12-2021,Debt consolidation,Not Verified,77182.0,0.1059,229.85,0.1322,6800,15,8275,10,2,2.2,2021,10,9,5,2021,11,12,4,2021,11,12,4,2021,12,12,6,36
TX,L3 Communications,MORTGAGE,11-11-2021,16-05-2021,12-09-2021,Fully Paid,12-10-2021,Debt consolidation,Verified,42000.0,0.1734,164.36,0.0603,5400,61,5640,5,0,0.0,2021,11,11,3,2021,5,16,6,2021,9,12,6,2021,10,12,1,36
NJ,Rite Aid Corporation,RENT,11-02-2021,13-09-2021,13-04-2021,Charged Off,13-05-2021,Debt consolidation,Verified,48000.0,0.104,216.13,0.1074,10000,11,5772,9,1,1.6,2021,2,11,3,2021,9,13,0,2021,4,13,1,2021,5,13,3,60
CA,"Google, Inc.",RENT,09-07-2021,15-07-2021,11-12-2021,Fully Paid,11-01-2022,Debt consolidation,Not Verified,68000.0,0.1872,449.76,0.1221,13500,31,16032,3,1,1.8,2021,7,9,4,2021,7,15,3,2021,12,11,5,2022,1,11,1,36
CA,No title,MORTGAGE,11-04-2021,16-05-2021,14-05-2021,Fully Paid,14-06-2021,Debt consolidation,Source Verified,63189.0,0.1812,260.93,0.1074,8000,12,9393,10,1,1.6,2021,4,11,6,2021,5,16,6,2021,5,14,4,2021,6,14,0,36
OH,WGTE Public Media,RENT,11-03-2021,16-05-2021,14-04-2021,Fully Paid,14-05-2021,credit card,Not Verified,32500.0,0.1422,479.65,0.1417,14000,7,17267,4,2,2.8,2021,3,11,3,2021,5,16,6,2021,4,14,2,2021,5,14,4,36
FL,Fiserv,RENT,11-08-2021,16-05-2021,13-01-2021,Fully Paid,13-02-2021,Debt consolidation,Verified,85000.0,0.2276,1162.34,0.1199,35000,41,39785,1,1,1.8,2021,8,11,2,2021,5,16,6,2021,1,13,2,2021,2,13,5,36
CA,Barnes and Noble,MORTGAGE,11-12-2021,14-09-2021,14-10-2021,Fully Paid,14-11-2021,Debt consolidation,Source Verified,56000.0,0.1082,225.95,0.1269,10000,18,12739,2,1,1.8,2021,12,11,5,2021,9,14,1,2021,10,14,3,2021,11,14,6,60
CA,Morongo Band of Mission Indians,OWN,11-12-2021,16-05-2021,15-01-2021,Fully Paid,15-02-2021,Debt consolidation,Not Verified,28800.0,0.2429,281.81,0.089,8875,23,10145,6,0,0.8,2021,12,11,5,2021,5,16,6,2021,1,15,4,2021,2,15,0,36
CA,"Cricket Communications, Inc.",MORTGAGE,11-04-2021,13-05-2021,13-01-2021,Charged Off,13-02-2021,credit card,Verified,120000.0,0.1002,225.9,0.1268,10000,17,4720,8,2,2.0,2021,4,11,6,2021,5,13,3,2021,1,13,2,2021,2,13,5,60
FL,Traffic.com,RENT,09-07-2021,16-05-2021,09-08-2021,Fully Paid,09-09-2021,Debt consolidation,Not Verified,25000.0,0.1757,98.15,0.1095,3000,17,3028,3,1,1.0,2021,7,9,4,2021,5,16,6,2021,8,9,0,2021,9,9,3,36
FL,Cano Medical Dental,RENT,11-10-2021,12-03-2021,12-03-2021,Fully Paid,12-04-2021,small business,Verified,72000.0,0.1008,826.24,0.1465,35000,43,36819,7,2,2.4,2021,10,11,0,2021,3,12,4,2021,3,12,4,2021,4,12,0,60
FL,Odwalla,RENT,11-11-2021,14-12-2021,14-12-2021,Fully Paid,14-01-2022,credit card,Not Verified,61000.0,0.0557,351.38,0.1596,10000,14,12649,7,2,2.8,2021,11,11,3,2021,12,14,1,2021,12,14,1,2022,1,14,4,36
CT,Presentation Services,MORTGAGE,10-03-2021,10-04-2021,10-04-2021,Fully Paid,10-05-2021,other,Not Verified,76209.0,0.0351,102.86,0.1422,3000,15,3036,10,2,2.8,2021,3,10,2,2021,4,10,5,2021,4,10,5,2021,5,10,0,36
