address_state,emp_title,home_ownership,issue_date,last_credit_pull_date,last_payment_date,loan_status,next_payment_date,purpose,verification_status,annual_income,dti,installment,int_rate,loan_amount,total_acc,total_payment,emp_years,grade_numeric,sub_grade_numeric,issue_year,issue_month,issue_day,issue_weekday,last_credit_pull_year,last_credit_pull_month,last_credit_pull_day,last_credit_pull_weekday,last_payment_year,last_payment_month,last_payment_day,last_payment_weekday,next_payment_year,next_payment_month,next_payment_day,next_payment_weekday,term_months
VA,Girard Engineering,MORTGAGE,09-04-2021,15-07-2021,12-04-2021,Fully Paid,12-05-2021,car,Not Verified,135000.0,0.0518,255.58,0.0932,8000,14,9201,10,0,0.6,2021,4,9,4,2021,7,15,3,2021,4,12,0,2021,5,12,2,36
GA,AT&T,MORTGAGE,10-02-2021,13-02-2021,13-02-2021,Fully Paid,13-03-2021,car,Not Verified,75181.0,0.1831,186.66,0.0751,6000,30,6720,10,0,0.6,2021,2,10,2,2021,2,13,5,2021,2,13,5,2021,3,13,5,36
IL,City of Chicago,MORTGAGE,11-09-2021,14-09-2021,14-09-2021,Fully Paid,14-10-2021,car,Not Verified,110400.0,0.1916,93.31,0.0749,3000,41,3359,10,0,0.6,2021,9,11,5,2021,9,14,1,2021,9,14,1,2021,10,14,3,36
CA,Downey welding,MORTGAGE,09-04-2021,12-05-2021,12-05-2021,Fully Paid,12-06-2021,car,Not Verified,48000.0,0.1257,481.42,0.0963,15000,31,17331,10,0,0.8,2021,4,9,4,2021,5,12,2,2021,5,12,2,2021,6,12,5,36
TX,Accenture,MORTGAGE,09-12-2021,11-12-2021,11-12-2021,Fully Paid,11-01-2022,car,Not Verified,54000.0,0.0267,268.83,0.0705,8700,15,9538,2,0,0.0,2021,12,9,3,2021,12,11,5,2021,12,11,5,2022,1,11,1,36
CO,Corvirtus,MORTGAGE,11-04-2021,15-10-2021,14-05-2021,Fully Paid,14-06-2021,car,Not Verified,85000.0,0.04,168.9,0.0542,5600,36,6080,2,0,0.0,2021,4,11,6,2021,10,15,4,2021,5,14,4,2021,6,14,0,36
TX,Cricket Communications,MORTGAGE,10-12-2021,13-12-2021,13-12-2021,Fully Paid,13-01-2022,car,Not Verified,36000.0,0.1997,54.9,0.0617,1800,21,1977,2,0,0.4,2021,12,10,4,2021,12,13,0,2021,12,13,0,2022,1,13,3,36
NY,walmart distribution,MORTGAGE,11-08-2021,16-05-2021,14-08-2021,Fully Paid,14-09-2021,car,Not Verified,36000.0,0.1883,217.72,0.0749,7000,13,7838,2,0,0.6,2021,8,11,2,2021,5,16,6,2021,8,14,5,2021,9,14,1,36
CA,California Department of Justice,MORTGAGE,10-08-2021,13-08-2021,13-09-2021,Fully Paid,13-10-2021,car,Not Verified,120000.0,0.052,140.76,0.0639,4600,42,5068,3,0,0.0,2021,8,10,1,2021,8,13,4,2021,9,13,0,2021,10,13,2,36
AZ,Mesa Fire Department,MORTGAGE,09-12-2021,16-05-2021,10-03-2021,Fully Paid,10-04-2021,car,Not Verified,60000.0,0.1004,62.12,0.074,2000,14,2036,3,0,0.2,2021,12,9,3,2021,5,16,6,2021,3,10,2,2021,4,10,5,36
OH,Ares Inc.,MORTGAGE,11-12-2021,14-06-2021,14-06-2021,Fully Paid,14-07-2021,car,Not Verified,62352.0,0.1207,116.68,0.0662,3800,24,4187,3,0,0.2,2021,12,11,5,2021,6,14,0,2021,6,14,0,2021,7,14,2,36
PA,Lonza Inc,MORTGAGE,11-03-2021,14-04-2021,14-04-2021,Fully Paid,14-05-2021,car,Not Verified,54000.0,0.1129,151.64,0.0579,5000,20,5459,3,0,0.2,2021,3,11,3,2021,4,14,2,2021,4,14,2,2021,5,14,4,36
MD,Rummel  Klepper  and  Kahl,MORTGAGE,09-04-2021,10-03-2021,10-02-2021,Fully Paid,10-03-2021,car,Not Verified,60000.0,0.0036,313.37,0.08,10000,11,10513,3,0,0.4,2021,4,9,4,2021,3,10,2,2021,2,10,2,2021,3,10,2,36
TX,Aramark,MORTGAGE,11-11-2021,14-11-2021,14-12-2021,Fully Paid,14-01-2022,car,Not Verified,66000.0,0.0118,91.31,0.0603,3000,23,3287,4,0,0.0,2021,11,11,3,2021,11,14,6,2021,12,14,1,2022,1,14,4,36
FL,Sarasota Memorial Hospital,MORTGAGE,09-12-2021,11-08-2021,11-08-2021,Fully Paid,11-09-2021,car,Not Verified,241875.0,0.064,494.4,0.0705,16000,24,17370,4,0,0.0,2021,12,9,3,2021,8,11,2,2021,8,11,2,2021,9,11,5,36
NY,Jefferson Lewis BOCES,MORTGAGE,11-09-2021,15-09-2021,14-09-2021,Fully Paid,14-10-2021,car,Not Verified,24000.0,0.067,39.21,0.0542,1300,46,1411,4,0,0.0,2021,9,11,5,2021,9,15,2,2021,9,14,1,2021,10,14,3,36
VA,Fairfax County Govt.,MORTGAGE,10-07-2021,16-05-2021,11-03-2021,Fully Paid,11-04-2021,car,Not Verified,96000.0,0.0829,138.46,0.0676,4500,28,4613,4,0,0.2,2021,7,10,5,2021,5,16,6,2021,3,11,3,2021,4,11,6,36
CA,Perot Systems,MORTGAGE,08-11-2021,16-05-2021,11-11-2021,Fully Paid,11-12-2021,car,Not Verified,90000.0,0.0428,156.69,0.08,5000,12,5641,4,0,0.4,2021,11,8,0,2021,5,16,6,2021,11,11,3,2021,12,11,5,36
FL,Martin County School District,MORTGAGE,09-05-2021,16-03-2021,12-05-2021,Fully Paid,12-06-2021,car,Not Verified,81804.0,0.0898,282.03,0.08,9000,30,10153,4,0,0.4,2021,5,9,6,2021,3,16,1,2021,5,12,2,2021,6,12,5,36
CA,Sacramento Child Advocates,MORTGAGE,09-10-2021,16-01-2021,12-02-2021,Fully Paid,12-03-2021,car,Not Verified,28880.0,0.1596,63.23,0.0859,2000,12,2260,4,0,0.6,2021,10,9,5,2021,1,16,5,2021,2,12,4,2021,3,12,4,36
VA,City of Richmond,MORTGAGE,11-09-2021,16-05-2021,14-10-2021,Fully Paid,14-11-2021,car,Not Verified,51000.0,0.1753,121.75,0.0603,4000,15,4383,5,0,0.0,2021,9,11,5,2021,5,16,6,2021,10,14,3,2021,11,14,6,36
GA,Le Clos,MORTGAGE,11-08-2021,16-05-2021,14-08-2021,Fully Paid,14-09-2021,car,Not Verified,49000.0,0.0585,105.56,0.0542,3500,16,3800,5,0,0.0,2021,8,11,2,2021,5,16,6,2021,8,14,5,2021,9,14,1,36
WA,Bellevue School District,MORTGAGE,11-07-2021,16-05-2021,14-07-2021,Fully Paid,14-08-2021,car,Not Verified,42000.0,0.044,180.96,0.0542,6000,31,6515,5,0,0.0,2021,7,11,6,2021,5,16,6,2021,7,14,2,2021,8,14,5,36
GA,American Home Shield,MORTGAGE,09-11-2021,12-01-2021,11-04-2021,Fully Paid,11-05-2021,car,Not Verified,50000.0,0.0317,155.3,0.074,5000,32,5398,5,0,0.2,2021,11,9,1,2021,1,12,1,2021,4,11,6,2021,5,11,1,36
AZ,ST Microelectronics,MORTGAGE,10-04-2021,13-02-2021,13-02-2021,Fully Paid,13-03-2021,car,Not Verified,85000.0,0.0329,247.52,0.0714,8000,32,8906,5,0,0.4,2021,4,10,5,2021,2,13,5,2021,2,13,5,2021,3,13,5,36
GA,US Air Force,MORTGAGE,09-07-2021,10-05-2021,10-05-2021,Fully Paid,10-06-2021,car,Not Verified,50000.0,0.0833,95.85,0.0932,3000,28,3189,5,0,0.6,2021,7,9,4,2021,5,10,0,2021,5,10,0,2021,6,10,3,36
PA,Agusta Westland,MORTGAGE,11-12-2021,13-07-2021,13-07-2021,Fully Paid,13-08-2021,car,Not Verified,139200.0,0.2009,187.75,0.079,6000,31,6395,5,0,0.6,2021,12,11,5,2021,7,13,1,2021,7,13,1,2021,8,13,4,36
NY,faztec industries,MORTGAGE,11-03-2021,14-03-2021,14-03-2021,Fully Paid,14-04-2021,car,Not Verified,57600.0,0.0725,120.64,0.0542,4000,24,4343,6,0,0.0,2021,3,11,3,2021,3,14,6,2021,3,14,6,2021,4,14,2,36
NV,Washoe County School District,MORTGAGE,11-04-2021,13-04-2021,13-03-2021,Fully Paid,13-04-2021,car,Not Verified,37459.0,0.0061,172.71,0.0692,5600,8,6130,6,0,0.4,2021,4,11,6,2021,4,13,1,2021,3,13,5,2021,4,13,1,36
GA,Classic Center,MORTGAGE,08-11-2021,11-11-2021,11-11-2021,Fully Paid,11-12-2021,car,Not Verified,58500.0,0.0507,125.35,0.08,4000,19,4512,6,0,0.4,2021,11,8,0,2021,11,11,3,2021,11,11,3,2021,12,11,5,36
CA,Templeton Steel,MORTGAGE,11-02-2021,13-07-2021,11-09-2021,Fully Paid,11-10-2021,car,Not Verified,60000.0,0.014,94.59,0.0729,3050,12,3170,6,0,0.6,2021,2,11,3,2021,7,13,1,2021,9,11,5,2021,10,11,0,36
NY,NYS Dept. of Environmental Conservation,MORTGAGE,11-02-2021,14-02-2021,14-02-2021,Fully Paid,14-03-2021,car,Not Verified,65000.0,0.1429,180.96,0.0542,6000,33,6515,7,0,0.0,2021,2,11,3,2021,2,14,6,2021,2,14,6,2021,3,14,6,36
FL,Centurylink,MORTGAGE,11-03-2021,13-12-2021,13-12-2021,Fully Paid,13-01-2022,car,Not Verified,72000.0,0.0217,154.21,0.0692,5000,11,5543,7,0,0.4,2021,3,11,3,2021,12,13,0,2021,12,13,0,2022,1,13,3,36
CA,"J.F. Shea Co., Inc.",MORTGAGE,10-11-2021,16-05-2021,13-11-2021,Fully Paid,13-12-2021,car,Not Verified,123000.0,0.234,280.61,0.0691,15000,50,10102,7,0,0.8,2021,11,10,2,2021,5,16,6,2021,11,13,5,2021,12,13,0,36
CA,Hunter Industries,MORTGAGE,11-01-2021,15-02-2021,13-02-2021,Fully Paid,13-03-2021,car,Not Verified,110000.0,0.0524,235.25,0.0542,7800,27,8388,8,0,0.0,2021,1,11,0,2021,2,15,0,2021,2,13,5,2021,3,13,5,36
SC,Carolina Engine,MORTGAGE,11-06-2021,15-12-2021,12-05-2021,Fully Paid,12-06-2021,car,Not Verified,48000.0,0.109,135.72,0.0542,4500,28,4680,8,0,0.0,2021,6,11,4,2021,12,15,2,2021,5,12,2,2021,6,12,5,36
CT,"Stafford Family Chiropractic, LLC",MORTGAGE,11-09-2021,14-09-2021,14-09-2021,Fully Paid,14-10-2021,car,Not Verified,77040.0,0.205,179.47,0.0599,5900,30,6461,8,0,0.2,2021,9,11,5,2021,9,14,1,2021,9,14,1,2021,10,14,3,36
OH,Vitas Healthcare Corp.,MORTGAGE,11-08-2021,14-08-2021,14-08-2021,Fully Paid,14-09-2021,car,Not Verified,60000.0,0.2712,62.21,0.0749,2000,31,2239,8,0,0.6,2021,8,11,2,2021,8,14,5,2021,8,14,5,2021,9,14,1,36
VA,mary washington hospital,MORTGAGE,11-04-2021,15-12-2021,13-02-2021,Fully Paid,13-03-2021,car,Not Verified,40560.0,0.0737,93.03,0.0729,3000,47,3292,8,0,0.6,2021,4,11,6,2021,12,15,2,2021,2,13,5,2021,3,13,5,36
CA,Town of Apple Valley,MORTGAGE,11-05-2021,14-05-2021,14-05-2021,Fully Paid,14-06-2021,car,Not Verified,60000.0,0.15,108.58,0.0542,3600,41,3909,9,0,0.0,2021,5,11,1,2021,5,14,4,2021,5,14,4,2021,6,14,0,36
CA,Townsend Design,MORTGAGE,11-11-2021,16-05-2021,14-12-2021,Fully Paid,14-01-2022,car,Not Verified,54960.0,0.1085,167.4,0.0603,5500,15,6026,9,0,0.0,2021,11,11,3,2021,5,16,6,2021,12,14,1,2022,1,14,4,36
DE,Astrazeneca Pharmaceuticals,MORTGAGE,11-04-2021,13-05-2021,13-04-2021,Fully Paid,13-05-2021,car,Not Verified,84000.0,0.1734,183.97,0.0766,5900,31,6534,9,0,0.8,2021,4,11,6,2021,5,13,3,2021,4,13,1,2021,5,13,3,36
MO,Tri-River Design & Construction,MORTGAGE,11-05-2021,14-05-2021,14-06-2021,Fully Paid,14-07-2021,car,Not Verified,65000.0,0.1927,120.64,0.0542,4000,20,4343,0,0,0.0,2021,5,11,1,2021,5,14,4,2021,6,14,0,2021,7,14,2,36
FL,AMG Imaging Supplies,MORTGAGE,09-03-2021,15-05-2021,12-04-2021,Fully Paid,12-05-2021,car,Not Verified,50004.0,0.101,372.55,0.0737,12000,31,13412,0,0,0.0,2021,3,9,1,2021,5,15,5,2021,4,12,0,2021,5,12,2,36
CT,College of Westchester,MORTGAGE,10-02-2021,15-10-2021,13-03-2021,Fully Paid,13-04-2021,car,Not Verified,52000.0,0.0909,312.81,0.0788,10000,20,11277,0,0,0.8,2021,2,10,2,2021,10,15,4,2021,3,13,5,2021,4,13,1,36
TX,AT&T,MORTGAGE,11-11-2021,14-11-2021,14-12-2021,Fully Paid,14-01-2022,car,Not Verified,115000.0,0.0271,121.75,0.0603,4000,22,4383,10,0,0.0,2021,11,11,3,2021,11,14,6,2021,12,14,1,2022,1,14,4,36
MA,Harvard University,MORTGAGE,09-05-2021,15-10-2021,10-06-2021,Fully Paid,10-07-2021,car,Not Verified,99996.0,0.0432,250.69,0.08,8000,18,8551,3,0,0.4,2021,5,9,6,2021,10,15,4,2021,6,10,3,2021,7,10,5,36
IL,primus express inc,MORTGAGE,11-07-2021,14-07-2021,14-07-2021,Fully Paid,14-08-2021,car,Not Verified,60000.0,0.2096,150.8,0.0542,5000,34,5429,5,0,0.0,2021,7,11,6,2021,7,14,2,2021,7,14,2,2021,8,14,5,36
FL,"E-Z-GO, Textron",MORTGAGE,11-11-2021,16-05-2021,14-12-2021,Fully Paid,14-01-2022,car,Not Verified,45000.0,0.1632,92.12,0.0662,3000,23,3316,1,0,0.2,2021,11,11,3,2021,5,16,6,2021,12,14,1,2022,1,14,4,36
TX,ETMC Carthage,MORTGAGE,11-03-2021,14-11-2021,14-03-2021,Fully Paid,14-04-2021,car,Not Verified,40000.0,0.1041,124.04,0.0729,4000,12,4465,1,0,0.6,2021,3,11,3,2021,11,14,6,2021,3,14,6,2021,4,14,2,36
FL,Florida Farm Bureau Insurance Company,MORTGAGE,11-06-2021,14-06-2021,14-06-2021,Fully Paid,14-07-2021,car,Not Verified,55000.0,0.1647,252.51,0.0849,8000,27,9090,1,0,0.8,2021,6,11,4,2021,6,14,0,2021,6,14,0,2021,7,14,2,36
VA,Graham Packaging Inc.,MORTGAGE,11-04-2021,16-05-2021,14-04-2021,Fully Paid,14-05-2021,car,Not Verified,72000.0,0.1887,65.48,0.0766,2100,39,2357,1,0,0.8,2021,4,11,6,2021,5,16,6,2021,4,14,2,2021,5,14,4,36
VA,Prince William County Schools,MORTGAGE,10-01-2021,13-02-2021,13-01-2021,Fully Paid,13-02-2021,car,Not Verified,75000.0,0.0173,247.2,0.0705,8000,24,8900,10,0,0.0,2021,1,10,6,2021,2,13,5,2021,1,13,2,2021,2,13,5,36
OH,Alliance Datg,MORTGAGE,11-05-2021,14-06-2021,14-06-2021,Fully Paid,14-07-2021,car,Not Verified,85000.0,0.0476,180.96,0.0542,6000,22,6515,10,0,0.0,2021,5,11,1,2021,6,14,0,2021,6,14,0,2021,7,14,2,36
MO,"Hodgdon Powder Company,  Inc.",MORTGAGE,10-07-2021,15-09-2021,13-02-2021,Fully Paid,13-03-2021,car,Not Verified,70000.0,0.101,135.38,0.0676,4400,15,4858,10,0,0.2,2021,7,10,5,2021,9,15,2,2021,2,13,5,2021,3,13,5,36
NY,Metropolitan Museum of Art,MORTGAGE,11-02-2021,14-02-2021,14-02-2021,Fully Paid,14-03-2021,car,Not Verified,48000.0,0.104,150.88,0.0579,4975,11,5432,10,0,0.2,2021,2,11,3,2021,2,14,6,2021,2,14,6,2021,3,14,6,36
PA,Sarnoff Corporation,MORTGAGE,10-04-2021,12-08-2021,12-08-2021,Fully Paid,12-09-2021,car,Not Verified,73400.0,0.0281,64.62,0.0676,2100,28,2306,10,0,0.2,2021,4,10,5,2021,8,12,3,2021,8,12,3,2021,9,12,6,36
MO,IRS,MORTGAGE,11-04-2021,15-10-2021,11-10-2021,Fully Paid,11-11-2021,car,Not Verified,68800.0,0.1387,145.57,0.0579,4800,46,4930,10,0,0.2,2021,4,11,6,2021,10,15,4,2021,10,11,0,2021,11,11,3,36
WV,Champion Industries-CPC Printing,MORTGAGE,11-03-2021,16-03-2021,13-01-2021,Fully Paid,13-02-2021,car,Not Verified,40000.0,0.0885,121.31,0.0579,4000,31,4299,10,0,0.2,2021,3,11,3,2021,3,16,1,2021,1,13,2,2021,2,13,5,36
IL,Oncology Specialists,MORTGAGE,11-06-2021,14-07-2021,14-07-2021,Fully Paid,14-08-2021,car,Not Verified,65500.0,0.2255,91.26,0.0599,3000,34,3285,10,0,0.2,2021,6,11,4,2021,7,14,2,2021,7,14,2,2021,8,14,5,36
IL,Finley Hospital,MORTGAGE,10-10-2021,11-08-2021,11-08-2021,Fully Paid,11-09-2021,car,Not Verified,52800.0,0.1527,59.23,0.0676,1925,43,2013,10,0,0.2,2021,10,10,6,2021,8,11,2,2021,8,11,2,2021,9,11,5,36
KY,Welborn Floral,MORTGAGE,11-10-2021,15-01-2021,14-10-2021,Fully Paid,14-11-2021,car,Not Verified,60000.0,0.0858,248.89,0.0751,8000,52,8936,10,0,0.4,2021,10,11,0,2021,1,15,4,2021,10,14,3,2021,11,14,6,36
AZ,TrueNorth Insurance Companies,MORTGAGE,11-01-2021,16-05-2021,14-02-2021,Fully Paid,14-03-2021,car,Not Verified,105000.0,0.0514,150.8,0.0542,5000,20,5429,2,0,0.0,2021,1,11,0,2021,5,16,6,2021,2,14,6,2021,3,14,6,36
MI,Vogel Plumbing,MORTGAGE,11-11-2021,16-01-2021,12-03-2021,Fully Paid,12-04-2021,car,Not Verified,60000.0,0.1446,45.66,0.0603,1500,35,1529,2,0,0.0,2021,11,11,3,2021,1,16,5,2021,3,12,4,2021,4,12,0,36
NJ,control point assoc,MORTGAGE,10-06-2021,16-02-2021,13-07-2021,Fully Paid,13-08-2021,car,Not Verified,52000.0,0.1452,146.88,0.0639,4800,28,5288,2,0,0.0,2021,6,10,3,2021,2,16,1,2021,7,13,1,2021,8,13,4,36
NJ,Interfaith Medical Center,MORTGAGE,10-03-2021,11-05-2021,11-05-2021,Fully Paid,11-06-2021,car,Not Verified,69000.0,0.2297,344.09,0.0788,11000,59,11796,2,0,0.8,2021,3,10,2,2021,5,11,1,2021,5,11,1,2021,6,11,4,36
LA,Larry Grayson Trucking,MORTGAGE,11-11-2021,15-04-2021,13-08-2021,Fully Paid,13-09-2021,car,Not Verified,76800.0,0.1034,184.23,0.0662,6000,27,6514,3,0,0.2,2021,11,11,3,2021,4,15,3,2021,8,13,4,2021,9,13,0,36
MI,K&K  TRANSPORT SERVICES,MORTGAGE,11-11-2021,16-05-2021,14-12-2021,Fully Paid,14-01-2022,car,Not Verified,70000.0,0.2038,237.96,0.0662,7750,26,8566,3,0,0.2,2021,11,11,3,2021,5,16,6,2021,12,14,1,2022,1,14,4,36
NY,New York State DEC,MORTGAGE,09-12-2021,14-02-2021,12-12-2021,Fully Paid,12-01-2022,car,Not Verified,60000.0,0.1276,139.77,0.074,4500,33,5032,3,0,0.2,2021,12,9,3,2021,2,14,6,2021,12,12,6,2022,1,12,2,36
TX,D4D Technologies,MORTGAGE,11-04-2021,14-02-2021,14-02-2021,Fully Paid,14-03-2021,car,Not Verified,99400.0,0.089,185.05,0.0692,6000,38,6655,3,0,0.4,2021,4,11,6,2021,2,14,6,2021,2,14,6,2021,3,14,6,36
MD,Onyx Power,MORTGAGE,11-08-2021,16-05-2021,14-08-2021,Fully Paid,14-09-2021,car,Not Verified,96000.0,0.016,292.01,0.0599,9600,11,10512,4,0,0.2,2021,8,11,2,2021,5,16,6,2021,8,14,5,2021,9,14,1,36
NY,Storms Ford Lincoln,MORTGAGE,11-01-2021,15-10-2021,14-01-2021,Fully Paid,14-02-2021,car,Not Verified,95000.0,0.0728,242.62,0.0579,8000,43,8734,4,0,0.2,2021,1,11,0,2021,10,15,4,2021,1,14,3,2021,2,14,6,36
WI,van galder bus co.,MORTGAGE,10-05-2021,16-03-2021,13-05-2021,Fully Paid,13-06-2021,car,Not Verified,45000.0,0.048,46.41,0.0714,1500,29,1671,4,0,0.4,2021,5,10,0,2021,3,16,1,2021,5,13,3,2021,6,13,6,36
CO,Canyon View Vineyard Church,MORTGAGE,11-08-2021,16-05-2021,14-07-2021,Fully Paid,14-08-2021,car,Not Verified,60000.0,0.0188,60.32,0.0542,2000,29,2171,5,0,0.0,2021,8,11,2,2021,5,16,6,2021,7,14,2,2021,8,14,5,36
WA,Peak CMS,MORTGAGE,10-01-2021,13-02-2021,13-01-2021,Fully Paid,13-02-2021,car,Not Verified,72000.0,0.2152,496.95,0.074,16000,23,17890,5,0,0.2,2021,1,10,6,2021,2,13,5,2021,1,13,2,2021,2,13,5,36
LA,american sugar refining,MORTGAGE,11-07-2021,15-09-2021,14-07-2021,Fully Paid,14-08-2021,car,Not Verified,80000.0,0.1452,154.37,0.0699,5000,20,5557,5,0,0.4,2021,7,11,6,2021,9,15,2,2021,7,14,2,2021,8,14,5,36
NM,STATE FARM INSURANCE,MORTGAGE,10-10-2021,13-02-2021,13-01-2021,Fully Paid,13-02-2021,car,Not Verified,38400.0,0.1072,186.67,0.0751,6000,13,6641,5,0,0.6,2021,10,10,6,2021,2,13,5,2021,1,13,2,2021,2,13,5,36
IL,Coilcraft,MORTGAGE,10-03-2021,11-09-2021,11-08-2021,Fully Paid,11-09-2021,car,Not Verified,52000.0,0.1048,121.33,0.0751,3900,12,4168,5,0,0.6,2021,3,10,2,2021,9,11,5,2021,8,11,2,2021,9,11,5,36
MD,S.P. Richards,MORTGAGE,10-04-2021,12-06-2021,12-06-2021,Fully Paid,12-07-2021,car,Not Verified,100000.0,0.0803,342.21,0.0751,11000,36,12106,5,0,0.6,2021,4,10,5,2021,6,12,5,2021,6,12,5,2021,7,12,0,36
NY,altona correctional,MORTGAGE,10-12-2021,14-01-2021,14-01-2021,Fully Paid,14-02-2021,car,Not Verified,70000.0,0.0807,180.96,0.0542,6000,45,6515,6,0,0.0,2021,12,10,4,2021,1,14,3,2021,1,14,3,2021,2,14,6,36
NY,Town of Cheektowaga,MORTGAGE,10-12-2021,14-01-2021,14-01-2021,Fully Paid,14-02-2021,car,Not Verified,51000.0,0.0137,181.97,0.0579,6000,10,6551,6,0,0.2,2021,12,10,4,2021,1,14,3,2021,1,14,3,2021,2,14,6,36
MO,State of Missouri,MORTGAGE,11-07-2021,13-11-2021,13-11-2021,Fully Paid,13-12-2021,car,Not Verified,41664.0,0.1529,121.67,0.0599,4000,26,4254,6,0,0.2,2021,7,11,6,2021,11,13,5,2021,11,13,5,2021,12,13,0,36
UT,Avocent Corp,MORTGAGE,10-11-2021,12-10-2021,12-10-2021,Fully Paid,12-11-2021,car,Not Verified,97000.0,0.1018,252.86,0.0691,12975,12,8921,6,0,0.8,2021,11,10,2,2021,10,12,1,2021,10,12,1,2021,11,12,4,36
GA,Porsche Cars N.A,MORTGAGE,11-06-2021,14-06-2021,14-06-2021,Fully Paid,14-07-2021,car,Not Verified,68000.0,0.0145,90.48,0.0542,3000,25,3257,7,0,0.0,2021,6,11,4,2021,6,14,0,2021,6,14,0,2021,7,14,2,36
PA,Compleat Restorations,MORTGAGE,09-10-2021,16-04-2021,12-10-2021,Fully Paid,12-11-2021,car,Not Verified,52700.0,0.1724,124.24,0.074,4000,18,4472,7,0,0.2,2021,10,9,5,2021,4,16,4,2021,10,12,1,2021,11,12,4,36
GA,American Home Shield,MORTGAGE,11-07-2021,12-01-2021,12-01-2021,Fully Paid,12-02-2021,car,Not Verified,55000.0,0.1462,91.26,0.0599,3000,39,3071,7,0,0.2,2021,7,11,6,2021,1,12,1,2021,1,12,1,2021,2,12,4,36
MD,Indus Corporation,MORTGAGE,09-09-2021,11-09-2021,09-11-2021,Fully Paid,09-12-2021,car,Not Verified,45000.0,0.1139,185.76,0.0774,5950,18,5989,0,0,0.4,2021,9,9,3,2021,9,11,5,2021,11,9,1,2021,12,9,3,36
NY,NYC TRANSIT,MORTGAGE,10-02-2021,16-04-2021,12-05-2021,Fully Paid,12-06-2021,car,Not Verified,58000.0,0.0989,298.65,0.0751,9600,11,10669,0,0,0.6,2021,2,10,2,2021,4,16,4,2021,5,12,2,2021,6,12,5,36
KY,S&S Tire,MORTGAGE,11-10-2021,15-12-2021,12-05-2021,Fully Paid,12-06-2021,car,Not Verified,80796.0,0.1019,155.56,0.0751,5000,29,5061,10,0,0.4,2021,10,11,0,2021,12,15,2,2021,5,12,2,2021,6,12,5,36
OK,Eye care centers of america,MORTGAGE,11-09-2021,15-12-2021,14-06-2021,Fully Paid,14-07-2021,car,Not Verified,30000.0,0.092,159.59,0.079,5100,23,5734,3,0,0.6,2021,9,11,5,2021,12,15,2,2021,6,14,0,2021,7,14,2,36
TX,Dematic Corp.,MORTGAGE,11-05-2021,16-05-2021,13-04-2021,Fully Paid,13-05-2021,car,Not Verified,73440.0,0.0559,216.11,0.0699,7000,11,7670,7,0,0.4,2021,5,11,1,2021,5,16,6,2021,4,13,1,2021,5,13,3,36
PA,Self-employed,MORTGAGE,08-08-2021,11-08-2021,11-08-2021,Fully Paid,11-09-2021,car,Not Verified,26796.0,0.0658,78.72,0.0832,3000,15,2834,10,0,0.6,2021,8,8,6,2021,8,11,2,2021,8,11,2,2021,9,11,5,36
NY,NY State,MORTGAGE,11-11-2021,15-10-2021,12-01-2021,Fully Paid,12-02-2021,car,Not Verified,47500.0,0.1976,111.14,0.089,3500,34,3526,10,0,0.8,2021,11,11,3,2021,10,15,4,2021,1,12,1,2021,2,12,4,36
OH,BP Corporation North America,MORTGAGE,09-09-2021,11-07-2021,11-08-2021,Fully Paid,11-09-2021,car,Not Verified,79000.0,0.0317,218.54,0.0774,7000,22,7724,1,0,0.4,2021,9,9,3,2021,7,11,6,2021,8,11,2,2021,9,11,5,36
AR,TEMPLE INLAND,MORTGAGE,11-09-2021,11-11-2021,11-11-2021,Fully Paid,11-12-2021,car,Not Verified,49536.0,0.0908,159.66,0.0662,5200,29,5229,10,0,0.2,2021,9,11,5,2021,11,11,3,2021,11,11,3,2021,12,11,5,36
KS,Farrar Corp,MORTGAGE,11-06-2021,12-08-2021,12-08-2021,Fully Paid,12-09-2021,car,Not Verified,96000.0,0.1465,127.76,0.0599,4200,20,4430,10,0,0.2,2021,6,11,4,2021,8,12,3,2021,8,12,3,2021,9,12,6,36
MO,Lee's Summit Schools,MORTGAGE,11-06-2021,16-05-2021,13-02-2021,Fully Paid,13-03-2021,car,Not Verified,69600.0,0.131,37.05,0.0699,1200,22,1305,10,0,0.4,2021,6,11,4,2021,5,16,6,2021,2,13,5,2021,3,13,5,36
TX,CareFusion,MORTGAGE,11-10-2021,15-02-2021,12-10-2021,Fully Paid,12-11-2021,car,Not Verified,84554.16,0.1524,109.57,0.0603,3600,32,3768,3,0,0.0,2021,10,11,0,2021,2,15,0,2021,10,12,1,2021,11,12,4,36
AZ,TransPac Aviation Academy,MORTGAGE,11-02-2021,11-10-2021,11-10-2021,Fully Paid,11-11-2021,car,Not Verified,90000.0,0.1035,90.48,0.0542,3000,30,3099,3,0,0.0,2021,2,11,3,2021,10,11,0,2021,10,11,0,2021,11,11,3,36
PA,TIAA-CREF,MORTGAGE,10-05-2021,15-07-2021,13-05-2021,Fully Paid,13-06-2021,car,Not Verified,85000.0,0.1276,123.08,0.0676,4000,27,4431,3,0,0.2,2021,5,10,0,2021,7,15,3,2021,5,13,3,2021,6,13,6,36
CO,Holland Hart LLP,MORTGAGE,10-09-2021,15-08-2021,13-09-2021,Fully Paid,13-10-2021,car,Not Verified,35100.0,0.1593,145.46,0.0788,4650,10,5237,3,0,0.8,2021,9,10,4,2021,8,15,6,2021,9,13,0,2021,10,13,2,36
